type,time,latitude,longitude,altitude (m),name,desc
T,2022-04-22 11:19:09,54.500424732,18.464007424,135.0,,
T,2022-04-22 11:19:16,54.500469407,18.463374088,135.6,,
T,2022-04-22 11:19:19,54.500488099,18.463234697,135.8,,
T,2022-04-22 11:19:21,54.500488099,18.463234697,135.8,,
T,2022-04-22 11:20:28,54.500535708,18.463227907,136.0,,
T,2022-04-22 11:20:29,54.500565715,18.463232769,136.0,,
T,2022-04-22 11:20:31,54.500631765,18.463248694,136.2,,
T,2022-04-22 11:20:33,54.500701418,18.463232685,136.6,,
T,2022-04-22 11:20:36,54.500718685,18.463072088,136.6,,
T,2022-04-22 11:20:40,54.500715751,18.462772686,136.6,,
T,2022-04-22 11:20:42,54.500711057,18.462611502,137.0,,
T,2022-04-22 11:20:43,54.500708710,18.462530617,137.0,,
T,2022-04-22 11:20:50,54.500656156,18.461920582,138.0,,
T,2022-04-22 11:20:51,54.500648947,18.461808348,138.0,,
T,2022-04-22 11:20:54,54.500622544,18.461542474,138.0,,
T,2022-04-22 11:21:02,54.500499833,18.460894972,139.8,,
T,2022-04-22 11:21:09,54.500376619,18.460398177,142.6,,
T,2022-04-22 11:21:15,54.500274528,18.459980674,145.0,,
T,2022-04-22 11:21:16,54.500262961,18.459913116,145.0,,
T,2022-04-22 11:21:22,54.500213088,18.459501313,145.6,,
T,2022-04-22 11:21:24,54.500207892,18.459365359,146.0,,
T,2022-04-22 11:21:33,54.500190290,18.458640408,146.6,,
T,2022-04-22 11:21:37,54.500188529,18.458283171,145.8,,
T,2022-04-22 11:21:38,54.500200097,18.458202034,145.8,,
T,2022-04-22 11:21:39,54.500211161,18.458121065,145.8,,
T,2022-04-22 11:21:42,54.500206802,18.457860639,145.4,,
T,2022-04-22 11:21:44,54.500198504,18.457691241,145.0,,
T,2022-04-22 11:21:46,54.500220129,18.457534080,145.6,,
T,2022-04-22 11:21:50,54.500205880,18.457169048,146.0,,
T,2022-04-22 11:21:51,54.500200599,18.457075842,146.2,,
T,2022-04-22 11:21:56,54.500191212,18.456569994,146.0,,
T,2022-04-22 11:21:58,54.500154918,18.456341755,145.0,,
T,2022-04-22 11:22:00,54.500118876,18.456073701,144.2,,
T,2022-04-22 11:22:03,54.500156846,18.455643961,144.6,,
T,2022-04-22 11:22:04,54.500186434,18.455508761,145.2,,
T,2022-04-22 11:22:08,54.500314509,18.455017749,148.0,,
T,2022-04-22 11:22:10,54.500369579,18.454783307,148.0,,
T,2022-04-22 11:22:14,54.500479465,18.454387765,148.0,,
T,2022-04-22 11:22:15,54.500500252,18.454296486,147.8,,
T,2022-04-22 11:22:19,54.500541743,18.453913098,147.0,,
T,2022-04-22 11:22:24,54.500556830,18.453515377,146.0,,
T,2022-04-22 11:22:31,54.500560099,18.452966949,146.8,,
T,2022-04-22 11:22:33,54.500562949,18.452813309,146.2,,
T,2022-04-22 11:22:35,54.500562195,18.452656232,146.4,,
T,2022-04-22 11:22:37,54.500576947,18.452509297,147.0,,
T,2022-04-22 11:22:43,54.500592370,18.452067152,147.8,,
T,2022-04-22 11:22:44,54.500592034,18.451998252,148.0,,
T,2022-04-22 11:22:47,54.500594800,18.451761464,148.8,,
T,2022-04-22 11:22:50,54.500611313,18.451489387,149.2,,
T,2022-04-22 11:22:57,54.500615587,18.450751528,149.0,,
T,2022-04-22 11:23:00,54.500581725,18.450489594,148.0,,
T,2022-04-22 11:23:03,54.500523973,18.450195808,147.0,,
T,2022-04-22 11:23:06,54.500483237,18.449894479,147.0,,
T,2022-04-22 11:23:07,54.500467312,18.449799512,147.4,,
T,2022-04-22 11:23:08,54.500450129,18.449703455,147.6,,
T,2022-04-22 11:23:11,54.500404196,18.449442945,148.0,,
T,2022-04-22 11:23:18,54.500281317,18.448809776,149.0,,
T,2022-04-22 11:23:26,54.500153158,18.448096812,149.0,,
T,2022-04-22 11:23:37,54.499993818,18.447138174,150.2,,
T,2022-04-22 11:23:45,54.499891056,18.446481116,151.4,,
T,2022-04-22 11:23:46,54.499874208,18.446401237,151.6,,
T,2022-04-22 11:23:48,54.499851828,18.446257235,151.8,,
T,2022-04-22 11:23:50,54.499798520,18.446186325,151.6,,
T,2022-04-22 11:23:54,54.499656614,18.446142739,150.6,,
T,2022-04-22 11:23:58,54.499606825,18.445869237,151.4,,
T,2022-04-22 11:24:07,54.499487802,18.445232883,152.4,,
T,2022-04-22 11:24:15,54.499388980,18.444625027,154.8,,
T,2022-04-22 11:24:21,54.499305747,18.443998313,156.6,,
T,2022-04-22 11:24:27,54.499209691,18.443350811,157.2,,
T,2022-04-22 11:24:36,54.499035263,18.442492587,159.6,,
T,2022-04-22 11:24:44,54.498905931,18.441684069,158.2,,
T,2022-04-22 11:24:53,54.498741142,18.440782428,155.6,,
T,2022-04-22 11:25:00,54.498641733,18.440060914,155.8,,
T,2022-04-22 11:25:02,54.498613905,18.439841392,156.6,,
T,2022-04-22 11:25:10,54.498474514,18.439133707,157.4,,
T,2022-04-22 11:25:14,54.498408129,18.438852914,157.8,,
T,2022-04-22 11:25:15,54.498380469,18.438801700,157.8,,
T,2022-04-22 11:25:18,54.498268235,18.438747302,158.2,,
T,2022-04-22 11:25:19,54.498229343,18.438758114,158.4,,
T,2022-04-22 11:25:26,54.497951148,18.438935056,159.0,,
T,2022-04-22 11:25:32,54.497704972,18.439019462,159.0,,
T,2022-04-22 11:25:37,54.497479331,18.439013930,158.4,,
T,2022-04-22 11:25:39,54.497378329,18.438990209,158.2,,
T,2022-04-22 11:25:41,54.497274728,18.438948970,158.0,,
T,2022-04-22 11:25:44,54.497115472,18.438833887,158.4,,
T,2022-04-22 11:25:51,54.496766618,18.438446224,158.4,,
T,2022-04-22 11:25:53,54.496659329,18.438393837,158.2,,
T,2022-04-22 11:25:54,54.496606942,18.438360393,158.0,,
T,2022-04-22 11:25:55,54.496558746,18.438304570,157.6,,
T,2022-04-22 11:25:57,54.496472329,18.438190157,156.8,,
T,2022-04-22 11:25:58,54.496425809,18.438147828,156.6,,
T,2022-04-22 11:26:03,54.496161444,18.437929731,154.8,,
T,2022-04-22 11:26:07,54.495938569,18.437716411,154.6,,
T,2022-04-22 11:26:16,54.495419813,18.437219784,157.0,,
T,2022-04-22 11:26:19,54.495247733,18.437074106,156.8,,
T,2022-04-22 11:26:23,54.495058302,18.436897499,156.4,,
T,2022-04-22 11:26:27,54.494950930,18.436688455,156.6,,
T,2022-04-22 11:26:29,54.494919414,18.436552584,157.0,,
T,2022-04-22 11:26:31,54.494923269,18.436401626,157.0,,
T,2022-04-22 11:26:35,54.494970795,18.436078923,158.0,,
T,2022-04-22 11:26:37,54.495005747,18.435945315,158.6,,
T,2022-04-22 11:26:38,54.495019410,18.435870968,158.8,,
T,2022-04-22 11:26:43,54.495080849,18.435466960,158.4,,
T,2022-04-22 11:26:45,54.495103648,18.435360678,158.2,,
T,2022-04-22 11:26:46,54.495120915,18.435342237,158.2,,
T,2022-04-22 11:26:48,54.495167099,18.435343578,157.8,,
T,2022-04-22 11:26:52,54.495309340,18.435365036,157.0,,
T,2022-04-22 11:26:55,54.495446971,18.435422452,157.0,,
