type,time,latitude,longitude,altitude (m),name,desc
T,2022-05-15 10:51:24,54.532268168,18.390290346,166.8,,
T,2022-05-15 10:51:27,54.532221649,18.390658814,167.2,,
T,2022-05-15 10:51:31,54.532043701,18.391124681,167.6,,
T,2022-05-15 10:51:33,54.531936916,18.391380161,167.2,,
T,2022-05-15 10:51:36,54.531777576,18.391601779,167.8,,
T,2022-05-15 10:51:41,54.531525029,18.391954741,166.6,,
T,2022-05-15 10:51:46,54.531296873,18.392262021,164.6,,
T,2022-05-15 10:51:50,54.531152202,18.392512891,163.0,,
T,2022-05-15 10:51:51,54.531116243,18.392532254,162.8,,
T,2022-05-15 10:51:54,54.531022450,18.392626969,162.4,,
T,2022-05-15 10:51:55,54.530991521,18.392700981,162.2,,
T,2022-05-15 10:51:56,54.530983223,18.392787902,161.8,,
T,2022-05-15 10:51:58,54.530973248,18.393010609,162.0,,
T,2022-05-15 10:52:00,54.530988755,18.393271621,162.0,,
T,2022-05-15 10:52:01,54.531006357,18.393410007,161.8,,
T,2022-05-15 10:52:05,54.531010129,18.394001937,159.8,,
T,2022-05-15 10:52:09,54.530995125,18.394558076,157.8,,
T,2022-05-15 10:52:14,54.531106101,18.395239357,155.2,,
T,2022-05-15 10:52:18,54.531148346,18.395810332,154.0,,
T,2022-05-15 10:52:22,54.531062013,18.396435790,152.2,,
T,2022-05-15 10:52:24,54.531040303,18.396677021,151.2,,
T,2022-05-15 10:52:26,54.530999819,18.396864105,151.0,,
T,2022-05-15 10:52:27,54.530968722,18.396940380,150.6,,
T,2022-05-15 10:52:28,54.530932764,18.397008525,150.6,,
T,2022-05-15 10:52:31,54.530818602,18.397178594,151.0,,
T,2022-05-15 10:52:33,54.530731514,18.397273645,151.2,,
T,2022-05-15 10:52:36,54.530505873,18.397394763,151.0,,
T,2022-05-15 10:52:37,54.530444937,18.397442456,150.6,,
T,2022-05-15 10:52:40,54.530293643,18.397620488,150.0,,
T,2022-05-15 10:52:45,54.530124245,18.397914777,150.0,,
T,2022-05-15 10:52:49,54.529907238,18.398321550,148.0,,
T,2022-05-15 10:52:50,54.529863987,18.398432946,148.4,,
T,2022-05-15 10:52:51,54.529818641,18.398530679,147.4,,
T,2022-05-15 10:52:54,54.529713867,18.398867883,146.0,,
T,2022-05-15 10:52:57,54.529612111,18.399130236,146.2,,
T,2022-05-15 10:52:59,54.529540027,18.399289660,146.4,,
T,2022-05-15 10:53:01,54.529438019,18.399460651,146.2,,
T,2022-05-15 10:53:04,54.529255209,18.399718981,145.2,,
T,2022-05-15 10:53:08,54.529007189,18.400021484,142.8,,
T,2022-05-15 10:53:11,54.528809376,18.400183842,140.0,,
T,2022-05-15 10:53:13,54.528709967,18.400294902,138.4,,
T,2022-05-15 10:53:14,54.528670823,18.400360029,137.6,,
T,2022-05-15 10:53:17,54.528573509,18.400607798,135.2,,
T,2022-05-15 10:53:18,54.528546520,18.400688013,134.6,,
T,2022-05-15 10:53:21,54.528492875,18.400892951,133.0,,
T,2022-05-15 10:53:26,54.528412325,18.401196124,131.2,,
T,2022-05-15 10:53:31,54.528268408,18.401500639,128.8,,
T,2022-05-15 10:53:36,54.528138153,18.401639191,128.8,,
T,2022-05-15 10:53:38,54.528097836,18.401629468,128.8,,
T,2022-05-15 10:53:40,54.528060621,18.401577165,129.0,,
T,2022-05-15 10:53:45,54.527931204,18.401367366,129.4,,
T,2022-05-15 10:53:51,54.527782928,18.401091099,130.0,,
T,2022-05-15 10:53:52,54.527762057,18.401050782,130.2,,
T,2022-05-15 10:53:58,54.527628450,18.400697066,131.2,,
T,2022-05-15 10:53:59,54.527608752,18.400619365,131.4,,
T,2022-05-15 10:54:00,54.527592491,18.400543258,131.6,,
T,2022-05-15 10:54:04,54.527543541,18.400230110,132.0,,
T,2022-05-15 10:54:11,54.527502721,18.399712192,133.0,,
T,2022-05-15 10:54:13,54.527491573,18.399571711,133.2,,
T,2022-05-15 10:54:15,54.527476821,18.399429722,133.2,,
T,2022-05-15 10:54:21,54.527396103,18.398981541,132.4,,
T,2022-05-15 10:54:26,54.527340448,18.398615671,131.8,,
T,2022-05-15 10:54:28,54.527312536,18.398498492,131.8,,
T,2022-05-15 10:54:36,54.527159818,18.397949561,132.8,,
T,2022-05-15 10:54:42,54.527029144,18.397580506,134.4,,
T,2022-05-15 10:54:45,54.526968794,18.397398368,134.8,,
T,2022-05-15 10:54:50,54.526884975,18.397157388,136.0,,
T,2022-05-15 10:54:56,54.526801407,18.396890759,136.6,,
T,2022-05-15 10:55:00,54.526738543,18.396703256,137.0,,
T,2022-05-15 10:55:06,54.526650617,18.396409471,136.4,,
T,2022-05-15 10:55:11,54.526564954,18.396184752,134.8,,
T,2022-05-15 10:55:13,54.526531510,18.396097831,134.2,,
T,2022-05-15 10:55:23,54.526376529,18.395575806,134.0,,
T,2022-05-15 10:55:30,54.526230851,18.395137852,138.0,,
T,2022-05-15 10:55:35,54.526102357,18.394797631,139.8,,
T,2022-05-15 10:55:36,54.526082072,18.394726049,140.2,,
T,2022-05-15 10:55:38,54.526035469,18.394584311,140.8,,
T,2022-05-15 10:55:43,54.525924828,18.394234702,141.8,,
T,2022-05-15 10:55:45,54.525876381,18.394099753,142.0,,
T,2022-05-15 10:55:47,54.525821311,18.393966565,141.4,,
T,2022-05-15 10:55:49,54.525780324,18.393839076,140.6,,
T,2022-05-15 10:55:50,54.525757357,18.393781912,140.4,,
T,2022-05-15 10:55:51,54.525729613,18.393729860,140.4,,
T,2022-05-15 10:55:54,54.525637077,18.393577728,140.4,,
T,2022-05-15 10:55:57,54.525535069,18.393419310,140.6,,
T,2022-05-15 10:55:58,54.525503553,18.393348567,140.6,,
T,2022-05-15 10:56:00,54.525454100,18.393237172,140.4,,
T,2022-05-15 10:56:01,54.525423842,18.393190820,140.2,,
T,2022-05-15 10:56:08,54.525213540,18.392790332,140.4,,
T,2022-05-15 10:56:10,54.525157716,18.392686062,140.8,,
T,2022-05-15 10:56:17,54.524942050,18.392326646,142.2,,
T,2022-05-15 10:56:23,54.524763096,18.392015090,142.4,,
T,2022-05-15 10:56:30,54.524534103,18.391576884,143.6,,
T,2022-05-15 10:56:31,54.524521781,18.391493149,143.0,,
T,2022-05-15 10:56:38,54.524325728,18.391127447,144.0,,
T,2022-05-15 10:56:42,54.524225984,18.390915971,144.6,,
T,2022-05-15 10:56:46,54.524135543,18.390732408,145.4,,
T,2022-05-15 10:56:52,54.524031272,18.390431497,146.0,,
T,2022-05-15 10:56:58,54.523887187,18.390078787,146.4,,
T,2022-05-15 10:57:04,54.523805464,18.389703026,144.0,,
T,2022-05-15 10:57:08,54.523746539,18.389416952,143.6,,
T,2022-05-15 10:57:14,54.523638496,18.388919402,143.8,,
T,2022-05-15 10:57:15,54.523624582,18.388847988,143.8,,
T,2022-05-15 10:57:17,54.523597006,18.388693007,144.6,,
T,2022-05-15 10:57:20,54.523527855,18.388494942,146.0,,
T,2022-05-15 10:57:23,54.523480665,18.388338536,147.0,,
T,2022-05-15 10:57:25,54.523457615,18.388253879,147.0,,
T,2022-05-15 10:57:29,54.523413610,18.388090264,146.2,,
T,2022-05-15 10:57:32,54.523366001,18.387926482,145.6,,
T,2022-05-15 10:57:36,54.523293748,18.387599587,144.6,,
T,2022-05-15 10:57:37,54.523277069,18.387481570,145.0,,
T,2022-05-15 10:57:43,54.523131978,18.386947224,146.2,,
T,2022-05-15 10:57:49,54.522940032,18.386441376,146.6,,
T,2022-05-15 10:57:50,54.522907259,18.386365268,146.6,,
T,2022-05-15 10:57:54,54.522768119,18.386037033,147.2,,
T,2022-05-15 10:57:56,54.522706345,18.385885153,148.2,,
T,2022-05-15 10:58:01,54.522563349,18.385551218,150.2,,
T,2022-05-15 10:58:04,54.522470729,18.385355417,151.2,,
T,2022-05-15 10:58:05,54.522442902,18.385289367,151.4,,
T,2022-05-15 10:58:07,54.522383641,18.385160957,151.2,,
T,2022-05-15 10:58:12,54.522265457,18.384869602,150.6,,
T,2022-05-15 10:58:15,54.522183565,18.384708920,150.0,,
T,2022-05-15 10:58:18,54.522104608,18.384568859,149.2,,
T,2022-05-15 10:58:20,54.522052389,18.384486632,148.8,,
T,2022-05-15 10:58:27,54.521795902,18.384224027,148.2,,
T,2022-05-15 10:58:32,54.521613093,18.383991513,148.8,,
T,2022-05-15 10:58:33,54.521582583,18.383942144,149.0,,
T,2022-05-15 10:58:35,54.521516114,18.383850530,149.6,,
T,2022-05-15 10:58:38,54.521411089,18.383743158,150.4,,
T,2022-05-15 10:58:39,54.521372700,18.383700578,150.6,,
T,2022-05-15 10:58:40,54.521329785,18.383658919,150.8,,
T,2022-05-15 10:58:41,54.521281086,18.383615669,150.8,,
T,2022-05-15 10:58:43,54.521217970,18.383540148,151.0,,
T,2022-05-15 10:58:44,54.521185113,18.383499077,151.0,,
T,2022-05-15 10:58:50,54.520937763,18.383244770,151.2,,
T,2022-05-15 10:58:51,54.520891663,18.383206800,151.4,,
T,2022-05-15 10:58:53,54.520802563,18.383148210,151.6,,
T,2022-05-15 10:58:57,54.520612042,18.383093644,152.0,,
T,2022-05-15 10:58:59,54.520516153,18.383098589,152.8,,
T,2022-05-15 10:59:03,54.520312641,18.383092554,153.6,,
T,2022-05-15 10:59:06,54.520186493,18.383093979,153.4,,
T,2022-05-15 10:59:07,54.520143745,18.383091716,153.2,,
T,2022-05-15 10:59:15,54.519749209,18.383041928,152.4,,
T,2022-05-15 10:59:18,54.519598251,18.383035474,152.2,,
T,2022-05-15 10:59:23,54.519388955,18.383037904,152.4,,
T,2022-05-15 10:59:25,54.519312009,18.383034971,152.6,,
T,2022-05-15 10:59:27,54.519233303,18.383057518,153.0,,
T,2022-05-15 10:59:29,54.519153507,18.383098422,153.4,,
T,2022-05-15 10:59:35,54.518913953,18.383194981,154.6,,
T,2022-05-15 10:59:41,54.518665178,18.383288523,155.8,,
T,2022-05-15 10:59:42,54.518632069,18.383318782,156.0,,
T,2022-05-15 10:59:45,54.518538360,18.383451886,157.6,,
T,2022-05-15 10:59:46,54.518504497,18.383542579,158.8,,
T,2022-05-15 10:59:48,54.518480022,18.383686077,160.2,,
T,2022-05-15 10:59:51,54.518471891,18.383887997,161.4,,
T,2022-05-15 10:59:52,54.518460659,18.383954549,162.0,,
T,2022-05-15 10:59:54,54.518432664,18.384075919,162.4,,
T,2022-05-15 10:59:57,54.518402573,18.384260740,162.8,,
T,2022-05-15 11:00:02,54.518371811,18.384514041,163.0,,
T,2022-05-15 11:00:06,54.518366614,18.384716548,163.0,,
T,2022-05-15 11:00:07,54.518364267,18.384770444,163.0,,
T,2022-05-15 11:00:13,54.518317748,18.385054087,163.4,,
T,2022-05-15 11:00:16,54.518242311,18.385188701,164.0,,
T,2022-05-15 11:00:19,54.518181793,18.385302695,164.2,,
T,2022-05-15 11:00:20,54.518168718,18.385339910,164.4,,
T,2022-05-15 11:00:22,54.518124042,18.385432446,163.8,,
T,2022-05-15 11:00:25,54.518050365,18.385483995,163.2,,
T,2022-05-15 11:00:26,54.518020609,18.385501346,163.4,,
T,2022-05-15 11:00:32,54.517869987,18.385670912,164.0,,
T,2022-05-15 11:00:39,54.517717771,18.385878280,164.8,,
T,2022-05-15 11:00:46,54.517530520,18.386075506,166.8,,
T,2022-05-15 11:00:52,54.517347459,18.386105262,168.8,,
T,2022-05-15 11:00:59,54.517094158,18.385986825,170.4,,
T,2022-05-15 11:01:02,54.517008327,18.385933349,170.8,,
T,2022-05-15 11:01:03,54.516989635,18.385907952,170.8,,
T,2022-05-15 11:01:04,54.516956778,18.385908790,171.0,,
T,2022-05-15 11:01:09,54.516828200,18.385863528,171.8,,
T,2022-05-15 11:01:12,54.516736083,18.385856403,172.6,,
T,2022-05-15 11:01:14,54.516684785,18.385848608,172.8,,
T,2022-05-15 11:01:20,54.516616724,18.385687089,173.2,,
T,2022-05-15 11:01:21,54.516603984,18.385656830,173.2,,
T,2022-05-15 11:01:24,54.516556961,18.385582147,173.4,,
T,2022-05-15 11:01:25,54.516530642,18.385548117,173.6,,
T,2022-05-15 11:01:30,54.516365854,18.385382155,174.0,,
T,2022-05-15 11:01:35,54.516207352,18.385394476,174.0,,
T,2022-05-15 11:01:42,54.515926978,18.385515092,173.4,,
T,2022-05-15 11:01:48,54.515641155,18.385648364,172.8,,
T,2022-05-15 11:01:55,54.515263550,18.385627577,174.8,,
T,2022-05-15 11:01:57,54.515185012,18.385675270,175.8,,
T,2022-05-15 11:01:59,54.515107144,18.385788510,176.6,,
T,2022-05-15 11:02:05,54.514935147,18.386235014,176.4,,
T,2022-05-15 11:02:09,54.514778489,18.386599375,174.8,,
T,2022-05-15 11:02:14,54.514584281,18.387066750,173.4,,
T,2022-05-15 11:02:15,54.514542203,18.387148557,173.0,,
T,2022-05-15 11:02:16,54.514462994,18.387347711,172.4,,
T,2022-05-15 11:02:20,54.514336931,18.387670498,171.8,,
T,2022-05-15 11:02:21,54.514304493,18.387777954,171.4,,
T,2022-05-15 11:02:28,54.514088407,18.388467450,171.6,,
T,2022-05-15 11:02:31,54.513966199,18.388725445,173.0,,
T,2022-05-15 11:02:34,54.513860587,18.388946224,174.0,,
T,2022-05-15 11:02:39,54.513769140,18.389222827,174.4,,
T,2022-05-15 11:02:40,54.513771990,18.389262054,174.4,,
T,2022-05-15 11:02:42,54.513774673,18.389307987,174.2,,
T,2022-05-15 11:02:43,54.513759837,18.389319973,174.4,,
T,2022-05-15 11:02:47,54.513648357,18.389395494,175.6,,
T,2022-05-15 11:02:48,54.513629414,18.389438661,175.8,,
T,2022-05-15 11:02:54,54.513526736,18.389740158,176.4,,
T,2022-05-15 11:03:00,54.513432942,18.389948281,177.0,,
T,2022-05-15 11:03:05,54.513320876,18.390218681,178.0,,
T,2022-05-15 11:03:09,54.513195734,18.390518334,178.4,,
T,2022-05-15 11:03:11,54.513125997,18.390656132,178.4,,
T,2022-05-15 11:03:18,54.512832882,18.391254935,177.6,,
T,2022-05-15 11:03:19,54.512794241,18.391351663,177.2,,
T,2022-05-15 11:03:24,54.512615791,18.391834795,177.2,,
T,2022-05-15 11:03:33,54.512285125,18.392707687,177.2,,
T,2022-05-15 11:03:39,54.512013132,18.393415119,176.4,,
T,2022-05-15 11:03:40,54.511967786,18.393512769,176.2,,
T,2022-05-15 11:03:44,54.511797549,18.393910825,175.0,,
T,2022-05-15 11:03:48,54.511639299,18.394306116,174.2,,
T,2022-05-15 11:03:50,54.511568137,18.394539636,173.6,,
T,2022-05-15 11:03:52,54.511484150,18.394758739,172.6,,
T,2022-05-15 11:03:54,54.511394715,18.394929226,171.2,,
T,2022-05-15 11:03:55,54.511347190,18.394996282,171.0,,
T,2022-05-15 11:03:56,54.511293713,18.395052524,171.0,,
T,2022-05-15 11:04:00,54.511079723,18.395256456,170.2,,
T,2022-05-15 11:04:05,54.510870762,18.395464327,170.4,,
T,2022-05-15 11:04:06,54.510826841,18.395501962,170.2,,
T,2022-05-15 11:04:10,54.510679990,18.395599108,170.6,,
T,2022-05-15 11:04:13,54.510545880,18.395657698,171.6,,
T,2022-05-15 11:04:14,54.510502461,18.395697176,171.4,,
T,2022-05-15 11:04:17,54.510413362,18.395859953,171.2,,
T,2022-05-15 11:04:18,54.510398693,18.395945365,170.6,,
T,2022-05-15 11:04:24,54.510275312,18.396474179,168.6,,
T,2022-05-15 11:04:27,54.510210603,18.396743825,168.6,,
T,2022-05-15 11:04:29,54.510185374,18.396946918,168.6,,
T,2022-05-15 11:04:31,54.510171460,18.397119166,168.8,,
T,2022-05-15 11:04:34,54.510133658,18.397363247,168.6,,
T,2022-05-15 11:04:37,54.510122677,18.397545889,168.8,,
T,2022-05-15 11:04:38,54.510126449,18.397611603,168.6,,
T,2022-05-15 11:04:42,54.510102896,18.397788126,168.2,,
T,2022-05-15 11:04:47,54.509991752,18.397965403,169.0,,
T,2022-05-15 11:04:53,54.509872058,18.398120552,170.0,,
T,2022-05-15 11:04:58,54.509825958,18.398247957,170.2,,
T,2022-05-15 11:05:04,54.509819001,18.398351306,170.4,,
T,2022-05-15 11:05:06,54.509818330,18.398399921,170.4,,
T,2022-05-15 11:05:09,54.509815397,18.398480136,170.4,,
T,2022-05-15 11:05:13,54.509786563,18.398629837,170.8,,
T,2022-05-15 11:05:14,54.509792179,18.398683649,170.8,,
T,2022-05-15 11:05:17,54.509810451,18.398824800,170.6,,
T,2022-05-15 11:05:19,54.509800896,18.398914905,170.8,,
T,2022-05-15 11:05:24,54.509781701,18.399242554,171.0,,
T,2022-05-15 11:05:26,54.509774661,18.399408348,171.0,,
T,2022-05-15 11:05:29,54.509796873,18.399657123,171.6,,
T,2022-05-15 11:05:30,54.509808859,18.399729542,171.8,,
T,2022-05-15 11:05:32,54.509834759,18.399884943,172.2,,
T,2022-05-15 11:05:35,54.509839956,18.400134724,172.4,,
T,2022-05-15 11:05:36,54.509838196,18.400221728,172.2,,
T,2022-05-15 11:05:41,54.509792933,18.400604613,170.4,,
T,2022-05-15 11:05:45,54.509696709,18.400745932,170.2,,
T,2022-05-15 11:05:52,54.509511385,18.400882808,169.8,,
T,2022-05-15 11:06:00,54.509234363,18.401113059,171.6,,
T,2022-05-15 11:06:04,54.509090781,18.401248092,172.0,,
T,2022-05-15 11:06:06,54.509027330,18.401293606,172.2,,
T,2022-05-15 11:06:12,54.508809568,18.401447162,172.2,,
T,2022-05-15 11:06:16,54.508663975,18.401501728,170.8,,
T,2022-05-15 11:06:17,54.508627430,18.401535004,170.4,,
T,2022-05-15 11:06:18,54.508590885,18.401575740,170.2,,
T,2022-05-15 11:06:22,54.508420648,18.401745725,170.0,,
T,2022-05-15 11:06:27,54.508183775,18.401979329,168.8,,
T,2022-05-15 11:06:28,54.508134322,18.402032303,168.6,,
T,2022-05-15 11:06:30,54.508032147,18.402113691,168.4,,
T,2022-05-15 11:06:34,54.507854534,18.402244616,167.8,,
T,2022-05-15 11:06:40,54.507583212,18.402393563,167.6,,
T,2022-05-15 11:06:45,54.507371569,18.402571008,166.2,,
T,2022-05-15 11:06:47,54.507314740,18.402597578,165.8,,
T,2022-05-15 11:06:49,54.507265538,18.402589951,165.8,,
T,2022-05-15 11:06:55,54.507099576,18.402628927,165.4,,
T,2022-05-15 11:06:59,54.507056326,18.402644182,165.4,,
T,2022-05-15 11:07:00,54.507030929,18.402684331,165.2,,
T,2022-05-15 11:07:04,54.506950881,18.402918521,163.8,,
T,2022-05-15 11:07:10,54.506791793,18.403378017,162.8,,
T,2022-05-15 11:07:16,54.506617449,18.403869113,163.0,,
T,2022-05-15 11:07:17,54.506583754,18.403945724,163.0,,
T,2022-05-15 11:07:24,54.506331626,18.404407063,163.2,,
T,2022-05-15 11:07:26,54.506271444,18.404524410,163.0,,
T,2022-05-15 11:07:28,54.506216124,18.404660532,163.2,,
T,2022-05-15 11:07:33,54.506054353,18.405009052,163.2,,
T,2022-05-15 11:07:34,54.506039349,18.405086081,163.2,,
T,2022-05-15 11:07:35,54.506040858,18.405170403,163.2,,
T,2022-05-15 11:07:38,54.506095927,18.405431500,163.0,,
T,2022-05-15 11:07:42,54.506184021,18.405821510,162.0,,
T,2022-05-15 11:07:45,54.506241018,18.406117642,162.0,,
T,2022-05-15 11:07:51,54.506274797,18.406778891,162.4,,
T,2022-05-15 11:07:59,54.506240599,18.407695033,163.6,,
T,2022-05-15 11:08:06,54.506243952,18.408459881,164.0,,
T,2022-05-15 11:08:07,54.506249484,18.408570103,163.6,,
T,2022-05-15 11:08:12,54.506291142,18.409110736,163.6,,
T,2022-05-15 11:08:14,54.506308911,18.409299748,163.8,,
T,2022-05-15 11:08:15,54.506310672,18.409389183,163.8,,
T,2022-05-15 11:08:18,54.506280664,18.409673665,164.6,,
T,2022-05-15 11:08:21,54.506239174,18.409968875,165.0,,
T,2022-05-15 11:08:25,54.506168263,18.410345977,166.2,,
T,2022-05-15 11:08:26,54.506147224,18.410429461,166.2,,
T,2022-05-15 11:08:30,54.506040858,18.410750320,167.4,,
T,2022-05-15 11:08:36,54.505865844,18.411206128,166.6,,
T,2022-05-15 11:08:37,54.505840698,18.411283912,166.6,,
T,2022-05-15 11:08:42,54.505717317,18.411696972,168.0,,
T,2022-05-15 11:08:45,54.505652105,18.411922026,168.0,,
T,2022-05-15 11:08:49,54.505587732,18.412218578,168.2,,
T,2022-05-15 11:08:52,54.505554792,18.412448745,167.0,,
T,2022-05-15 11:08:56,54.505484970,18.412761223,166.0,,
T,2022-05-15 11:08:59,54.505415652,18.413005471,166.0,,
T,2022-05-15 11:09:01,54.505368462,18.413185934,166.0,,
T,2022-05-15 11:09:06,54.505300485,18.413694799,166.0,,
T,2022-05-15 11:09:08,54.505265700,18.413878027,166.0,,
T,2022-05-15 11:09:14,54.505166207,18.414440034,166.0,,
T,2022-05-15 11:09:15,54.505156651,18.414537515,166.0,,
T,2022-05-15 11:09:16,54.505142150,18.414636841,166.0,,
T,2022-05-15 11:09:18,54.505089847,18.414821662,166.0,,
T,2022-05-15 11:09:19,54.505052464,18.414904056,166.0,,
T,2022-05-15 11:09:22,54.504923886,18.415153082,166.0,,
T,2022-05-15 11:09:26,54.504770832,18.415442761,166.6,,
T,2022-05-15 11:09:31,54.504577294,18.415784575,167.0,,
T,2022-05-15 11:09:34,54.504455840,18.416021531,167.0,,
T,2022-05-15 11:09:39,54.504240006,18.416414307,166.2,,
T,2022-05-15 11:09:41,54.504147135,18.416567110,166.0,,
T,2022-05-15 11:09:42,54.504100280,18.416642295,166.0,,
T,2022-05-15 11:09:45,54.503963990,18.416872546,166.2,,
T,2022-05-15 11:09:46,54.503918979,18.416956952,166.2,,
T,2022-05-15 11:09:47,54.503874555,18.417044794,166.0,,
T,2022-05-15 11:09:54,54.503590828,18.417682238,165.0,,
T,2022-05-15 11:09:59,54.503407599,18.418257320,165.2,,
T,2022-05-15 11:10:00,54.503381699,18.418384893,165.2,,
T,2022-05-15 11:10:08,54.503190843,18.419343866,166.0,,
T,2022-05-15 11:10:09,54.503162345,18.419454508,165.8,,
T,2022-05-15 11:10:16,54.502998311,18.420298817,163.2,,
T,2022-05-15 11:10:17,54.502983727,18.420435442,163.2,,
T,2022-05-15 11:10:20,54.502989426,18.420852022,163.6,,
T,2022-05-15 11:10:23,54.503018092,18.421275057,164.8,,
T,2022-05-15 11:10:26,54.503014656,18.421674790,164.2,,
T,2022-05-15 11:10:27,54.503002502,18.421816779,164.2,,
T,2022-05-15 11:10:30,54.502934776,18.422266971,164.0,,
T,2022-05-15 11:10:37,54.502784908,18.423208678,163.0,,
T,2022-05-15 11:10:38,54.502769150,18.423349829,163.0,,
T,2022-05-15 11:10:45,54.502709303,18.424337469,162.6,,
T,2022-05-15 11:10:46,54.502688600,18.424469065,162.6,,
T,2022-05-15 11:10:48,54.502611235,18.424723623,163.0,,
T,2022-05-15 11:10:52,54.502376290,18.425158979,161.2,,
T,2022-05-15 11:10:54,54.502222734,18.425535578,160.0,,
T,2022-05-15 11:10:57,54.502135981,18.425802626,160.0,,
T,2022-05-15 11:11:02,54.501981754,18.426519781,159.8,,
T,2022-05-15 11:11:06,54.501878824,18.427080531,160.2,,
T,2022-05-15 11:11:08,54.501791988,18.427305333,160.6,,
T,2022-05-15 11:11:15,54.501490407,18.428026093,160.0,,
T,2022-05-15 11:11:17,54.501432488,18.428174034,159.8,,
T,2022-05-15 11:11:19,54.501399128,18.428356592,160.0,,
T,2022-05-15 11:11:21,54.501402983,18.428528504,160.0,,
T,2022-05-15 11:11:23,54.501459310,18.428672757,159.8,,
T,2022-05-15 11:11:25,54.501535920,18.428777028,159.6,,
T,2022-05-15 11:11:27,54.501624936,18.428908288,159.4,,
T,2022-05-15 11:11:28,54.501652764,18.428969225,159.2,,
T,2022-05-15 11:11:29,54.501666259,18.429035777,159.0,,
T,2022-05-15 11:11:31,54.501648070,18.429183383,159.0,,
T,2022-05-15 11:11:36,54.501475487,18.429572722,159.4,,
T,2022-05-15 11:11:41,54.501231993,18.430044288,159.0,,
T,2022-05-15 11:11:45,54.501016326,18.430404458,159.0,,
T,2022-05-15 11:11:49,54.500764618,18.430761863,159.0,,
T,2022-05-15 11:11:56,54.500311660,18.431371814,157.8,,
T,2022-05-15 11:12:03,54.499873705,18.431976484,160.4,,
T,2022-05-15 11:12:04,54.499813523,18.432060974,160.6,,
T,2022-05-15 11:12:09,54.499560893,18.432439165,160.4,,
T,2022-05-15 11:12:13,54.499436505,18.432699004,160.8,,
T,2022-05-15 11:12:14,54.499400128,18.432734376,161.0,,
T,2022-05-15 11:12:15,54.499360146,18.432756253,161.0,,
T,2022-05-15 11:12:18,54.499236681,18.432800928,161.0,,
T,2022-05-15 11:12:19,54.499201057,18.432831271,161.2,,
T,2022-05-15 11:12:20,54.499176666,18.432873851,161.4,,
T,2022-05-15 11:12:22,54.499136265,18.432967477,161.8,,
T,2022-05-15 11:12:23,54.499103995,18.433010476,162.0,,
T,2022-05-15 11:12:26,54.499002071,18.432961609,161.8,,
T,2022-05-15 11:12:31,54.498784980,18.432758432,161.0,,
T,2022-05-15 11:12:34,54.498641482,18.432603618,161.0,,
T,2022-05-15 11:12:37,54.498520950,18.432439417,161.2,,
T,2022-05-15 11:12:45,54.498202186,18.431936167,162.4,,
T,2022-05-15 11:12:50,54.498038739,18.431656212,163.0,,
T,2022-05-15 11:12:51,54.498001523,18.431605920,162.8,,
T,2022-05-15 11:12:57,54.497763896,18.431331916,161.8,,
T,2022-05-15 11:12:59,54.497675048,18.431254970,161.6,,
T,2022-05-15 11:13:00,54.497627858,18.431216078,161.4,,
T,2022-05-15 11:13:05,54.497392746,18.431080123,161.0,,
T,2022-05-15 11:13:13,54.497024361,18.430899912,160.4,,
T,2022-05-15 11:13:20,54.496759325,18.430815926,160.0,,
T,2022-05-15 11:13:22,54.496716661,18.430847526,160.2,,
T,2022-05-15 11:13:24,54.496699395,18.430928076,160.2,,
T,2022-05-15 11:13:28,54.496634519,18.431215743,160.0,,
T,2022-05-15 11:13:34,54.496497978,18.431744641,161.0,,
T,2022-05-15 11:13:41,54.496326903,18.432355598,161.0,,
T,2022-05-15 11:13:43,54.496274432,18.432518123,160.4,,
T,2022-05-15 11:13:45,54.496191368,18.432666231,160.0,,
T,2022-05-15 11:13:49,54.495997578,18.432906037,159.0,,
T,2022-05-15 11:13:51,54.495893307,18.432994047,159.0,,
T,2022-05-15 11:13:57,54.495575633,18.433282888,160.0,,
T,2022-05-15 11:14:02,54.495375976,18.433554210,160.0,,
T,2022-05-15 11:14:03,54.495350579,18.433622187,159.8,,
T,2022-05-15 11:14:04,54.495330295,18.433698965,159.8,,
T,2022-05-15 11:14:07,54.495296851,18.433939610,159.8,,
T,2022-05-15 11:14:08,54.495293330,18.434031140,159.4,,
T,2022-05-15 11:14:11,54.495275561,18.434300032,158.4,,
T,2022-05-15 11:14:14,54.495253349,18.434530785,158.0,,
T,2022-05-15 11:14:18,54.495246476,18.434840413,158.2,,
T,2022-05-15 11:14:19,54.495233903,18.434937894,158.2,,
T,2022-05-15 11:14:20,54.495218145,18.435011068,158.2,,
T,2022-05-15 11:14:24,54.495138181,18.435255736,158.0,,
T,2022-05-15 11:14:28,54.495143127,18.435409544,158.0,,
T,2022-05-15 11:14:32,54.495247314,18.435410885,157.2,,
T,2022-05-15 11:14:35,54.495367929,18.435430834,157.0,,
T,2022-05-15 11:14:36,54.495406570,18.435456734,157.0,,
T,2022-05-15 11:14:42,54.495603880,18.435564609,157.2,,
T,2022-05-15 11:14:44,54.495618464,18.435564190,157.2,,
