Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-02-04,102.14,103.28,101.59,102.33,433435
2019-02-05,102.6,103.97,102.33,103.97,371926
2019-02-06,103.87,104.56,103.05,104.1,355787
2019-02-07,103.73,104.42,101.09,101.09,460628
2019-02-08,101.23,102.37,100.96,102.33,311784
2019-02-11,102.33,103.28,101.37,101.37,358372
2019-02-12,102.14,103.05,101.59,103.05,391760
2019-02-13,103.05,103.28,101.64,101.87,269259
2019-02-14,102.28,102.46,99.77,99.77,390034
2019-02-15,100.05,101.69,100,100.69,355025
2019-02-18,100.82,101.55,100.08,100.91,256372
2019-02-19,100.91,102.14,100.59,101.87,372868
2019-02-20,102.05,103.73,102.05,103.73,456903
2019-02-21,103.78,104.15,102.14,102.87,645034
2019-02-22,102.69,103.78,102.37,103.05,340187
2019-02-25,103.05,105.79,102.55,105.79,629594
2019-02-26,106.25,106.25,103.6,104.65,706266
2019-02-27,104.74,104.74,103.05,103.14,336577
2019-02-28,103.51,103.97,102.28,103.33,912610
2019-03-01,103.14,104.46,102.41,102.6,271646
2019-03-04,103.41,103.92,102.01,102.6,485700
2019-03-05,102.37,102.87,101.37,101.73,241941
2019-03-06,102.14,102.55,100.86,101.13,354172
2019-03-07,101.28,101.64,99.95,100.32,276301
2019-03-08,100.27,100.27,98.405,98.861,612328
2019-03-11,99.405,99.73,98.949,99.356,287915
2019-03-12,100.13,100.13,98.764,99.91,249383
2019-03-13,99.63,100.77,98.997,100.77,337925
2019-03-14,100.86,100.91,99.492,100.13,287665
2019-03-15,100.64,102.46,100.4,101.45,1813949
2019-03-18,101.91,102.46,100.18,100.23,362743
2019-03-19,100.32,101.73,100.18,100.59,440018
2019-03-20,100.77,102.14,100.77,102.14,308436
2019-03-21,102.14,102.46,100.96,102.14,309358
2019-03-22,102.05,102.14,100,100,532241
2019-03-25,99.86,101.05,99.453,101,349395
2019-03-26,100.45,101.73,100,101.73,221037
2019-03-27,101.69,102.14,100.32,100.32,593834
2019-03-28,100.32,100.96,100,100.23,120651
2019-03-29,100.32,101.28,99.91,100.32,416202
2019-04-01,101.09,101.77,100.5,100.86,311166
2019-04-02,100.86,101.73,100.86,101.32,301035
2019-04-03,101.69,102.6,101.05,102.37,434249
2019-04-04,102.14,104.51,101.77,104.01,1198517
2019-04-05,104.24,104.7,102.78,103.24,653036
2019-04-08,103.46,103.7,102.28,102.78,229378
2019-04-09,103.24,103.55,102.23,103.38,412380
2019-04-10,103.24,104.24,103.24,103.78,352471
2019-04-11,103.78,104.24,103.55,103.78,306101
2019-04-12,103.97,104.42,103.65,104.19,580875
2019-04-15,103.78,104.24,102.6,102.78,362468
2019-04-16,102.78,103.83,102.73,103.83,658183
2019-04-17,103.97,104.88,103.38,104.88,1337481
2019-04-18,105.24,106.61,104.83,106.61,1356215
2019-04-23,106.34,107.06,105.74,107.06,609501
2019-04-24,106.93,107.47,105.66,106.02,1476974
2019-04-25,106.02,106.66,103.7,104.24,556174
2019-04-26,103.92,106.34,103.92,106.25,468219
2019-04-29,106.25,106.88,106.02,106.84,248033
2019-04-30,105.79,105.79,103.05,103.7,852059
2019-05-02,103.97,104.56,103.51,103.92,383243
2019-05-06,103.14,103.87,102.09,102.6,612514
2019-05-07,103.05,103.05,98.764,98.764,673394
2019-05-08,99.405,99.68,97.628,97.987,816038
2019-05-09,97.987,98.628,95.483,95.483,727230
2019-05-10,96.441,97.764,95.939,97.075,575406
2019-05-13,97.221,97.259,94.982,95.62,418681
2019-05-14,96.213,96.487,94.07,94.07,742455
2019-05-15,94.663,94.982,92.109,92.93,1094013
2019-05-16,93.295,95.028,92.656,94.982,1439702
2019-05-17,94.845,95.119,93.75,94.891,622645
2019-05-20,94.891,95.3,93.249,93.249,720982
2019-05-21,93.569,94.024,93.295,93.933,747042
2019-05-22,93.933,94.8,93.295,94.389,1280469
2019-05-23,94.115,94.435,93.295,93.659,1958960
2019-05-24,93.477,94.8,93.249,94.754,2907895
2019-05-27,94.845,95.3,94.663,94.845,268780
2019-05-28,94.845,95.119,93.158,93.34,1862180
2019-05-29,93.021,94.617,92.702,94.617,1192865
2019-05-30,94.754,97.308,93.796,96.852,1847092
2019-05-31,95.939,97.075,95.757,96.9,796857
2019-06-03,96.487,98.628,95.757,98.036,848279
2019-06-04,98.036,99.405,97.949,98.492,694687
2019-06-05,98.677,99.68,98.492,99.405,1104717
2019-06-06,99.356,101.69,98.997,100.86,971009
2019-06-07,100.4,102.14,100.4,101.73,388077
2019-06-10,101.37,102.01,100.37,100.82,313179
2019-06-11,101.13,102.5,100.82,101.23,1535664
2019-06-12,100.82,101.28,99.95,100.64,702759
2019-06-13,100.4,102.46,99.269,102.41,688273
2019-06-14,102.01,102.37,101.41,101.91,345421
2019-06-17,101.77,103.19,101.77,102.28,314453
2019-06-18,102.65,104.74,102.46,103.97,985080
2019-06-19,104.05,104.78,103.87,104.42,502306
2019-06-21,104.46,104.65,103.51,103.65,1672936
2019-06-24,104.05,104.37,103.7,104.1,262997
2019-06-25,103.87,103.87,101.59,101.59,1149805
2019-06-26,102.14,102.69,101,101.69,734856
2019-06-27,101.77,102.78,101.59,102.33,446457
2019-06-28,102.14,102.5,101.64,101.96,457761
2019-07-01,102.69,103.97,102.46,102.73,449535
2019-07-02,102.87,103.24,102.23,103.01,753456
2019-07-03,102.92,102.92,101.28,101.28,495864
2019-07-04,102.14,102.14,100.64,101.09,537434
2019-07-05,101.23,101.55,99.356,99.95,777916
2019-07-08,100.4,100.4,98.997,99.405,700600
2019-07-09,99.79,102.22,99.259,102.22,910080
2019-07-10,101.83,103.77,100.76,101.59,701181
2019-07-11,102.03,103.34,101.59,102.12,465545
2019-07-12,103.14,103.29,101.2,101.88,285870
2019-07-15,102.37,102.37,101.25,101.88,307642
2019-07-16,102.12,102.46,100.96,101.49,273435
2019-07-17,101.83,102.27,101.44,101.69,456587
2019-07-18,101.93,103.53,101.15,103.38,1113185
2019-07-19,102.51,104.21,102.03,103.29,547310
2019-07-22,103.72,103.72,102.75,103.05,468971
2019-07-23,102.8,103.38,102.46,103.14,563865
2019-07-24,102.95,103.19,101.93,102.71,260108
2019-07-25,102.9,103.09,101.06,101.06,370376
2019-07-26,101.78,101.78,100.38,100.57,306635
2019-07-29,100.91,101.44,100.28,101.39,223393
2019-07-30,100.86,101.73,100.62,100.62,412667
2019-07-31,100.47,100.86,98.531,100.13,937109
2019-08-01,99.84,100.28,96.687,96.958,1024923
2019-08-02,96.706,98.58,96.046,97.415,685765
2019-08-05,97.221,97.463,94.163,94.163,817119
2019-08-06,94.163,96.24,93.794,94.745,1097178
2019-08-07,95.522,96.609,93.774,94.24,688692
2019-08-08,95.522,96.143,94.745,95.58,772169
2019-08-09,96.26,96.279,94.337,94.415,1004282
2019-08-12,95.153,95.464,93.056,94.357,663825
2019-08-13,94.357,96.706,93.639,95.619,837830
2019-08-14,95.483,95.502,94.046,94.163,655112
2019-08-16,94.532,95.658,94.26,95.133,864112
2019-08-19,96.454,96.454,94.862,95.425,402284
2019-08-20,96.046,96.046,94.667,95.172,846672
2019-08-21,95.211,95.832,95.114,95.289,353532
2019-08-22,95.58,95.871,94.493,94.687,521771
2019-08-23,94.726,95.813,93.464,94.667,369521
2019-08-26,94.163,94.667,93.289,93.639,529907
2019-08-27,94.163,94.163,92.066,93.289,1524175
2019-08-28,93.289,94.939,92.221,92.707,895358
2019-08-29,92.707,93.483,90.765,90.882,620924
2019-08-30,91.348,94.493,91.192,94.493,816524
2019-09-02,95.133,96.784,94.803,96.531,602541
2019-09-03,96.201,96.318,94.396,95.599,393091
2019-09-04,96.201,97.075,95.366,95.852,1017788
2019-09-05,96.104,96.997,95.658,96.997,785664
2019-09-06,97.075,98.337,97.036,98.337,678821
2019-09-09,98.337,102.66,98.24,102.46,1591713
2019-09-10,102.56,105.33,101.98,103.97,1268624
2019-09-11,103.77,104.79,103.72,104.21,722895
2019-09-12,104.36,105.04,103.53,104.26,847500
2019-09-13,104.26,104.55,103.72,104.21,433813
2019-09-16,103.77,105.18,103.05,103.87,903690
2019-09-17,103.82,103.87,101.64,101.83,762664
2019-09-18,101.25,103.09,101.15,102.8,372213
2019-09-19,102.75,103.14,101.54,102.51,417789
2019-09-20,103.14,103.14,100.62,101.06,1191262
2019-09-23,101.01,101.06,98.871,99.016,479998
2019-09-24,99.89,100.67,99.065,99.79,620269
2019-09-25,99.356,100.91,99.016,100.91,367281
2019-09-26,101.3,101.3,99.453,100.52,290101
2019-09-27,100.52,100.91,99.99,100.57,223165
2019-09-30,99.7,100.67,99.308,99.405,294212
2019-10-01,99.6,99.7,98.143,98.628,353629
2019-10-02,98.143,98.531,96.357,96.473,371275
2019-10-03,96.104,98.628,95.425,97.318,980419
2019-10-04,97.075,98.968,97.075,98.531,486980
2019-10-07,98.968,98.968,97.852,98.58,263866
2019-10-08,98.288,99.114,97.949,99.114,615204
2019-10-09,99.453,101.73,98.725,101.2,412390
2019-10-10,101.25,101.44,99.65,100.96,445169
2019-10-11,101.44,101.88,100.52,101.49,653767
2019-10-14,101.49,101.49,100.18,100.47,263886
2019-10-15,100.96,102.41,100.28,102.41,448146
2019-10-16,101.98,103.87,101.98,103.68,724594
2019-10-17,103.77,105.04,103.29,104.45,539088
2019-10-18,103.68,104.06,102.61,103.38,525167
2019-10-21,103.09,104.65,103.05,104.65,192558
2019-10-22,104.74,105.42,103.77,105.42,512862
2019-10-23,105.13,106.05,104.16,106.05,454474
2019-10-24,105.86,109.94,105.86,109.94,1395057
2019-10-25,109.79,110.57,107.56,108.43,1737347
2019-10-28,107.36,108.72,107.03,108.34,439651
2019-10-29,109.11,109.55,107.66,108.63,746236
2019-10-30,108.53,108.87,106.44,106.78,444212
2019-10-31,107.32,107.56,104.65,104.65,978222
2019-11-04,105.33,106.05,104.21,106.01,971581
2019-11-05,105.86,106.05,104.94,105.37,444704
2019-11-06,105.81,106.78,102.95,103.29,814323
2019-11-07,103.29,103.63,101.83,102.85,720938
2019-11-08,102.41,102.9,101.54,101.98,617426
2019-11-12,102.22,102.41,101.06,101.2,1017109
2019-11-13,101.44,101.44,98.871,99.5,683529
2019-11-14,99.5,101.3,99.453,100.47,391099
2019-11-15,100.62,101.3,100.23,100.96,348545
2019-11-18,101.54,101.88,99.55,100.47,340469
2019-11-19,100.72,100.86,99.89,100.57,380736
2019-11-20,100.33,100.96,99.7,100.96,308078
2019-11-21,100.67,101.3,100.08,101.3,512686
2019-11-22,101.15,101.69,100.28,101.35,380482
2019-11-25,101.06,101.73,100.67,101.64,353995
2019-11-26,101.93,102.37,100.28,100.81,1659151
2019-11-27,100.81,101.25,100.13,100.28,267711
2019-11-28,100.47,101.69,99.114,101.44,517941
2019-11-29,100.52,101.83,100.52,101.73,604446
2019-12-02,100.57,101.01,96.881,96.881,798066
2019-12-03,97.075,97.803,93.969,93.969,1271303
2019-12-04,93.969,95.794,93.522,93.522,1247207
2019-12-05,93.677,95.522,92.415,94.396,1119809
2019-12-06,94.163,94.163,92.551,92.726,647185
2019-12-09,93.192,93.192,91.483,92.415,773424
2019-12-10,92.687,92.687,90.862,91.231,563571
2019-12-11,91.542,92.163,88.591,92.066,985281
2019-12-12,92.571,95.929,92.571,95.677,1162240
2019-12-13,96.59,96.59,94.842,95.541,510328
2019-12-16,95.541,96.512,94.939,95.755,431148
2019-12-17,96.007,97.609,95.425,96.59,978493
2019-12-18,96.745,97.657,96.124,97.366,1185551
2019-12-19,97.463,97.852,96.958,97.754,377124
2019-12-20,97.366,97.754,96.9,97.172,1037898
2019-12-23,97.172,98.288,96.764,98.288,373963
2019-12-27,97.997,98.58,97.706,98.191,295273
2019-12-30,97.949,98.337,97.366,97.512,189967
2020-01-02,98.628,99.453,97.852,99.016,454173
2020-01-03,98.968,98.968,97.754,98.822,403864
2020-01-07,98.483,99.308,96.687,97.609,348239
2020-01-08,97.657,97.657,96.104,96.124,388366
2020-01-09,97.269,99.74,96.784,99.74,959290
2020-01-10,99.74,101.88,99.016,101.88,882322
2020-01-13,101.88,104.45,101.06,103.38,1425758
2020-01-14,103.77,103.77,101.64,101.93,1996194
2020-01-15,101.83,102.03,99.162,99.5,1106851
2020-01-16,99.79,100.42,98.483,99.7,827855
2020-01-17,99.308,102.12,99.308,100.47,659249
2020-01-20,100.18,100.23,98.725,98.725,271216
2020-01-21,98.531,98.968,97.609,97.949,197796
2020-01-22,98.774,98.822,97.269,97.949,314865
2020-01-23,97.997,98.337,97.123,97.949,466670
2020-01-24,97.949,99.065,97.463,97.56,362233
2020-01-27,97.075,97.269,94.609,94.609,731983
2020-01-28,94.842,95.774,94.376,95.328,959811
2020-01-29,95.328,96.531,94.939,96.512,484037
2020-01-30,95.91,96.842,95.366,95.929,684825
2020-01-31,96.958,96.958,94.57,96.085,703644
2020-02-03,95.522,97.463,95.522,97.221,388430
2020-02-04,98.191,98.337,92.726,94.221,1554053
2020-02-05,94.532,96.473,93.483,96.104,661871
2020-02-06,96.881,97.949,95.852,97.803,710382
2020-02-07,96.958,98.774,96.609,98.774,354319
2020-02-10,98.774,98.871,97.269,97.9,314343
2020-02-11,98.385,99.453,97.463,99.356,389033
2020-02-12,99.5,101.69,99.453,100.62,717720
2020-02-13,100.67,100.67,98.143,99.94,377338
2020-02-14,100.76,100.76,97.609,98.094,168006
2020-02-17,98.968,99.405,97.221,98.628,295819
2020-02-18,98.046,99.55,97.609,98.628,307165
2020-02-19,98.677,99.211,97.949,98.968,448450
2020-02-20,99.259,100.08,98.58,99.356,361915
2020-02-21,98.968,99.065,97.754,97.9,368897
2020-02-24,96.803,96.803,93.639,93.736,699110
2020-02-25,93.736,94.357,91.483,92.046,604697
2020-02-26,92.221,93.561,90.843,92.59,771612
2020-02-27,92.221,93.619,89.697,90.765,728291
2020-02-28,88.804,89.794,85.426,85.465,1677654
2020-03-02,87.27,90.008,84.611,86.649,779152
2020-03-03,87.562,92.493,87.387,92.008,1028194
2020-03-04,91.639,93.075,90.668,91.386,543848
2020-03-05,92.532,92.94,89.95,90.183,531150
2020-03-06,89.212,89.697,86.222,87.057,968561
2020-03-09,82.514,83.484,78.184,79.893,858237
2020-03-10,80.572,81.524,77.66,77.912,779897
2020-03-11,79.058,79.466,72.826,73.039,1057569
2020-03-12,67.952,68.185,58.73,58.73,1073183
2020-03-13,60.672,65.351,59.216,61.817,2067968
2020-03-16,59.216,59.216,53.294,54.129,1599577
2020-03-17,56.09,58.614,51.256,54.304,2259095
2020-03-18,52.42,55.1,50.79,51.197,1621743
2020-03-19,51.061,52.945,50.343,51.45,1722620
2020-03-20,53.391,56.498,53.003,55.139,2211494
2020-03-23,53.391,53.644,51.45,51.547,946754
2020-03-24,54.013,54.537,52.285,52.906,1000955
2020-03-25,55.333,56.206,51.741,53.585,1178978
2020-03-26,53.275,55.818,50.77,55.333,901698
2020-03-27,55.779,56.498,53.003,53.702,805473
2020-03-30,54.362,54.517,52.304,54.362,521002
2020-03-31,54.653,55.585,53.391,54.498,914717
2020-04-01,53.585,54.168,52.44,52.44,892458
2020-04-02,53.158,53.197,51.489,52.44,1113017
2020-04-03,51.857,52.071,50.984,51.838,745994
2020-04-06,53.197,55.624,52.925,55.352,1025259
2020-04-07,56.303,60.963,56.109,59.526,1964195
2020-04-08,59.255,60.555,53.314,53.877,2800230
2020-04-09,55.236,55.527,53.1,54.129,3012504
2020-04-14,55.333,55.43,53.877,54.925,3848924
2020-04-15,55.818,55.896,52.44,52.712,1561914
2020-04-16,53.391,53.449,51.722,52.207,1268245
2020-04-17,52.906,53.352,52.226,52.945,1070846
2020-04-20,53.294,53.333,51.935,53.333,947451
2020-04-21,53.1,53.1,50.964,50.964,1021803
2020-04-22,50.964,51.45,49.217,49.799,2371414
2020-04-23,50.207,50.207,47.761,48.829,3006347
2020-04-24,48.343,48.673,46.693,47.868,2546194
2020-04-27,48.635,48.693,46.227,46.596,4047888
2020-04-28,46.567,48.353,45.722,47.489,2668309
2020-04-29,47.576,50.479,47.508,50.304,3136117
2020-04-30,50.867,51.702,49.935,50.46,2626557
2020-05-04,49.508,49.508,48.169,48.489,1034416
2020-05-05,49.023,49.353,48.188,48.537,1231327
2020-05-06,49.003,49.101,47.625,47.809,1853950
2020-05-07,48.013,48.926,47.246,48.343,1046788
2020-05-08,49.217,49.411,48.343,48.45,419319
2020-05-11,48.848,48.945,47.13,47.13,753595
2020-05-12,48.402,49.78,46.848,49.78,2092536
2020-05-13,49.217,51.256,48.965,49.411,2242864
2020-05-14,49.023,49.023,47.276,48.198,1344757
2020-05-15,48.537,49.12,48.246,48.557,1187004
2020-05-18,49.062,50.246,48.44,50.188,1558723
2020-05-19,50.77,50.906,49.702,50.149,1844772
2020-05-20,49.974,50.265,49.333,49.935,1433585
2020-05-21,49.897,50.479,49.528,50.285,1248812
2020-05-22,49.605,49.605,48.557,49.178,1523170
2020-05-25,49.722,49.994,49.139,49.994,255077
2020-05-26,50.382,51.896,50.188,51.896,2759455
2020-05-27,51.916,54.634,51.45,53.799,5619050
2020-05-28,54.362,56.032,51.159,51.838,5993499
2020-05-29,50.984,51.391,49.605,51.023,5999648
2020-06-01,51.78,52.382,50.77,51.469,1320832
2020-06-02,51.722,51.76,50.343,50.867,2040763
2020-06-03,51.256,52.886,50.77,52.886,2464154
2020-06-04,52.906,53.469,52.052,53.391,2213202
2020-06-05,53.877,55.799,53.547,55.624,2689981
2020-06-08,55.799,58.536,55.43,58.245,2927269
2020-06-09,59.022,59.837,55.876,56.439,2869943
2020-06-10,56.498,56.595,54.478,55.139,1226156
2020-06-12,52.42,53.954,51.741,52.479,3084220
2020-06-15,51.935,51.935,50.615,51.003,1724274
2020-06-16,52.615,55.139,52.343,54.459,1841464
2020-06-17,54.653,55.119,53.003,53.488,1131378
2020-06-18,53.255,54.09,52.692,53.605,941858
2020-06-19,53.857,53.877,52.925,53.333,1455690
2020-06-22,53.042,53.1,52.052,52.265,873776
2020-06-23,52.809,55.041,52.576,54.75,1004182
2020-06-24,54.789,55.041,53.003,53.003,1057106
2020-06-25,52.712,52.77,51.566,52.615,1819359
2020-06-26,53.081,53.081,51.275,51.275,618680
2020-06-29,51.256,51.877,50.207,51.702,686245
2020-06-30,51.78,52.362,50.731,52.265,1170757
2020-07-01,52.265,52.673,51.159,52.187,985996
2020-07-02,52.42,54.284,52.42,53.974,1212341
2020-07-03,54.168,54.168,53.022,53.391,385442
2020-07-06,54.343,55.1,53.896,54.478,586253
2020-07-07,54.362,54.362,53.197,53.508,577557
2020-07-08,53.1,53.449,52.712,52.906,559439
2020-07-09,53.372,53.76,52.809,53.391,418822
2020-07-10,52.906,54.071,52.401,54.071,567981
2020-07-13,54.362,54.809,54.148,54.226,548047
2020-07-14,53.877,54.343,52.789,53.391,848568
2020-07-15,53.488,55.274,53.411,55.022,1123814
2020-07-16,54.847,54.847,53.993,54.653,572687
2020-07-17,54.653,54.653,53.275,53.76,478845
2020-07-20,53.508,54.42,53.022,54.265,534661
2020-07-21,54.944,57.177,54.556,55.682,1831953
2020-07-22,55.682,55.993,54.168,54.168,704889
2020-07-23,54.459,54.614,52.77,53.139,958678
2020-07-24,53.003,53.275,52.459,53.275,373338
2020-07-27,53.333,53.585,51.314,51.896,915761
2020-07-28,52.032,52.537,51.353,51.896,535280
2020-07-29,51.799,51.993,51.139,51.547,658581
2020-07-30,51.547,51.76,49.139,49.431,963616
2020-07-31,49.702,50.168,49.042,49.101,778192
2020-08-03,49.12,50.032,48.693,49.392,463025
2020-08-04,50.032,50.809,49.819,50.634,527738
2020-08-05,54.265,54.362,51.624,51.741,1142669
2020-08-06,52.168,53.003,50.77,51.236,675007
2020-08-07,51.508,51.683,50.595,51.527,646202
2020-08-10,51.547,52.945,51.45,52.653,655485
2020-08-11,52.828,55.041,52.615,55.041,1104497
2020-08-12,54.886,55.74,53.877,54.906,779683
2020-08-13,54.944,55.333,54.401,54.653,493798
2020-08-14,54.459,54.925,53.547,54.925,255389
2020-08-17,54.828,55.216,53.741,54.517,362043
2020-08-18,54.129,54.323,52.673,53.042,631007
2020-08-19,53.042,53.682,52.09,52.149,478023
2020-08-20,51.955,52.518,51.061,51.178,625055
2020-08-21,51.663,52.09,51.178,51.547,577713
2020-08-24,52.09,52.964,51.741,52.809,369509
2020-08-25,53.255,53.585,52.187,52.42,293152
2020-08-26,52.42,53.469,51.877,52.42,508328
2020-08-27,52.226,52.537,51.877,52.401,292443
2020-08-28,51.935,53.547,51.935,52.304,401916
2020-08-31,52.42,52.653,50.498,50.77,872713
2020-09-01,51.139,51.139,48.848,49.411,1209411
2020-09-02,49.799,50.149,48.945,49.508,758581
2020-09-03,49.508,50.304,49.256,49.353,1095105
2020-09-04,48.926,49.586,48.751,49.411,972134
2020-09-07,49.974,50.13,49.178,49.508,345252
2020-09-08,49.508,50.44,47.635,48.314,789722
2020-09-09,48.44,49.877,48.256,49.372,684994
2020-09-10,49.508,50.207,48.848,49.877,603135
2020-09-11,49.974,50.77,49.625,50.343,694038
2020-09-14,50.479,50.945,49.819,50.654,824403
2020-09-15,50.498,50.77,49.819,50.362,575865
2020-09-16,50.479,50.479,48.984,49.508,712959
2020-09-17,48.829,49.877,48.528,49.799,570963
2020-09-18,49.799,49.799,48.809,49.042,1294650
2020-09-21,48.79,49.295,46.897,47.11,1444847
2020-09-22,47.47,47.848,46.45,47.081,381788
2020-09-23,47.712,47.8,46.693,47.081,677446
2020-09-24,46.742,47.305,46.373,47.227,482031
2020-09-25,47.276,47.712,46.645,46.887,999884
2020-09-28,47.276,48.673,47.081,48.246,642933
2020-09-29,48.246,48.479,47.712,47.945,355109
2020-09-30,47.887,49.101,47.489,48.848,629454
2020-10-01,49.198,49.198,48.11,48.343,355169
2020-10-02,48.052,49.12,47.78,48.77,374674
2020-10-05,49.101,50.188,49.101,50.188,919090
2020-10-06,50.401,53.352,50.227,53.294,2061967
2020-10-07,53.042,53.294,52.285,52.576,715175
2020-10-08,52.673,53.139,51.527,51.857,677969
2020-10-09,51.741,51.741,50.673,51.023,740656
2020-10-12,50.984,51.741,50.304,50.537,458209
2020-10-13,50.906,50.906,48.421,48.654,1264860
2020-10-14,48.77,49.955,48.596,49.062,822478
2020-10-15,48.79,49.023,46.392,46.586,1092397
2020-10-16,46.79,47.072,45.528,46.858,1065891
2020-10-19,47.091,47.974,45.936,46.324,836367
2020-10-20,46.062,46.46,45.043,46.198,1044515
2020-10-21,46.334,46.363,45.47,45.528,867691
2020-10-22,45.489,46.13,44.849,45.722,1086960
2020-10-23,45.916,47.402,45.916,46.596,1909884
2020-10-26,46.023,46.79,45.975,46.479,404088
2020-10-27,46.489,47.295,44.509,44.703,874156
2020-10-28,44.276,44.315,41.267,41.742,1817935
2020-10-29,41.791,41.927,39.607,40.878,1949649
2020-10-30,40.383,41.199,40.189,41.034,1118630
2020-11-02,41.267,42.538,40.869,42.276,1064766
2020-11-03,42.713,44.043,42.519,43.781,1514650
2020-11-04,43.101,44.276,41.917,43.13,1034638
2020-11-05,43.684,44.159,42.334,43.684,1442880
2020-11-06,43.198,43.858,41.276,42.965,1542377
2020-11-09,43.101,47.411,42.131,47.033,2373851
2020-11-10,47.178,50.751,46.179,50.537,2782136
2020-11-12,50.964,52.615,50.848,52.401,3135443
2020-11-13,52.401,52.595,51.489,52.323,710658
2020-11-16,52.673,55.43,52.673,55.177,1589841
2020-11-17,55.274,56.634,53.818,55.507,1824401
2020-11-18,54.867,56.401,54.614,56.245,601933
2020-11-19,55.682,55.876,53.915,54.207,1074360
2020-11-20,53.935,55.333,52.945,55.333,748900
2020-11-23,55.43,57.876,55.43,57.022,1089384
2020-11-24,57.468,58.75,57.158,58.75,1201582
2020-11-25,59.235,59.526,57.76,58.905,1508870
2020-11-26,59.022,59.099,57.76,57.973,612649
2020-11-27,57.76,58.245,57.138,57.604,522691
2020-11-30,57.274,57.274,55.08,55.08,1969966
2020-12-01,55.527,56.284,54.983,55.624,733659
2020-12-02,55.973,57.43,55.177,57.43,830843
2020-12-03,57.41,57.43,56.012,56.284,843061
2020-12-04,56.303,58.051,56.303,57.857,751164
2020-12-07,57.76,58.187,56.517,57.294,686078
2020-12-08,57.565,58.051,57.002,57.954,696621
2020-12-09,58.09,62.963,58.012,61.973,2491976
2020-12-10,61.934,62.07,59.157,59.992,1104401
2020-12-11,61.06,62.322,57.391,59.06,1339218
2020-12-14,59.701,61.118,59.313,60.652,833823
2020-12-15,60.264,61.351,59.507,60.186,908803
2020-12-16,60.672,61.72,60.012,61.72,1455818
2020-12-17,60.963,61.41,56.789,58.536,2118212
2020-12-18,58.342,59.216,56.905,57.993,1262667
2020-12-21,56.983,57.235,54.692,56.614,890777
2020-12-22,56.905,58.497,56.789,58.264,804112
2020-12-23,58.303,59.604,58.012,59.293,455040
2020-12-28,60.148,61.118,59.992,60.555,713158
2020-12-29,61.138,61.837,60.963,61.254,631899
2020-12-30,60.963,60.963,58.886,59.313,1135988
2021-01-04,58.245,60.847,57.274,59.701,1179502
2021-01-05,59.623,61.06,59.216,60.419,810288
2021-01-07,61.701,64.069,61.643,64.069,1554199
2021-01-08,64.069,68.05,63.875,66.555,1921048
2021-01-11,66.574,70.185,66.166,67.972,2395402
2021-01-12,68.438,68.748,66.011,66.613,900091
2021-01-13,66.923,67.797,65.545,67.273,829500
2021-01-14,67.292,67.564,65.196,66.147,929903
2021-01-15,65.681,66.322,63.662,64.244,861375
2021-01-18,64.011,66.205,63.332,66.011,692062
2021-01-19,66.865,67.564,64.322,64.4,600365
2021-01-20,64.555,65.312,63.157,64.749,1139083
2021-01-21,65.293,65.817,63.099,63.565,733875
2021-01-22,63.487,63.953,62.516,63.351,642509
2021-01-25,63.972,64.244,61.429,62.4,1115684
2021-01-26,62.128,62.885,60.963,62.555,1299715
2021-01-27,62.555,63.002,60.769,61.157,1622589
2021-01-28,60.652,62.594,59.721,61.876,964389
2021-01-29,61.157,62.613,60.963,61.837,869196
2021-02-01,62.128,62.613,61.546,62.206,381707
2021-02-02,62.555,63.972,62.303,63.604,534795
2021-02-03,63.953,64.652,61.973,62.167,949453
2021-02-04,61.934,63.312,61.546,61.798,743382
2021-02-05,62.109,65.196,62.011,64.069,721553
2021-02-08,65.04,65.506,63.332,63.584,668851
2021-02-09,63.584,63.992,62.652,62.807,269724
2021-02-10,62.866,63.778,61.953,62.244,337784
2021-02-11,62.516,64.555,62.031,64.167,480844
2021-02-12,64.069,64.069,62.322,62.769,465811
2021-02-15,63.099,64.671,62.788,64.108,654355
2021-02-16,64.341,67.564,63.895,66.69,1152472
2021-02-17,66.729,66.729,64.613,64.749,1738547
2021-02-18,64.749,66.574,64.283,65.526,1389938
2021-02-19,65.603,66.263,64.535,65.215,922272
2021-02-22,64.846,64.846,63.701,64.205,582185
2021-02-23,64.652,65.409,62.186,63.565,730212
2021-02-24,63.332,64.05,63.099,63.681,614269
2021-02-25,65.273,67.914,65.234,66.205,1901798
2021-02-26,65.312,67.467,64.671,65.817,1318611
2021-03-01,66.904,69.777,66.341,69.544,1302716
2021-03-02,69.292,71.505,68.554,69.506,1378084
2021-03-03,69.409,72.204,69.409,70.787,1285644
2021-03-04,70.166,70.768,68.69,70.127,869235
2021-03-05,70.03,70.379,69.001,69.312,560904
2021-03-08,69.661,70.651,68.554,70.515,844126
2021-03-09,70.515,72.67,70.399,71.059,1064156
2021-03-10,70.962,72.282,70.942,72.01,750611
2021-03-11,72.03,72.301,69.564,70.476,1292624
2021-03-12,70.476,72.166,69.428,71.292,525897
2021-03-15,71.272,73.195,71.02,71.952,442539
2021-03-16,71.933,72.282,70.108,70.282,570336
2021-03-17,69.894,69.894,67.661,68.244,1805575
2021-03-18,68.904,70.341,68.71,69.855,1038752
2021-03-19,69.544,69.836,67.952,68.03,1479678
